temperature,humidity,moisture,soil_type,crop_type,nitrogen,potassium,phosphorous,fertilizer_name,field_capacity,wilting_point,clay_fraction,cec_baseline,om_baseline,vpd_kpa,smd,saturation_excess,soil_temp_estimate,q10_proxy,t_max_est,t_min_est,et0_estimate,n_mineralization_index,k_depletion_proxy,n_leach_risk,general_stress,p_immobility_index
23.88,57.05,35.25,Loamy,Barley,40,3,0,20-20,0.25,0.12,0.2,15.0,2.0,1.2723906427479421,-0.10249999999999998,0.10249999999999998,21.492,0.23548109218049887,28.88,18.88,11.519646253346497,0.47096218436099774,0.9771660067016316,0.08199999999999999,-0.13042004088166403,0.1
30.78,64.7,35.01,Clayey,Pulses,14,0,12,10-26-26,0.4,0.25,0.5,30.0,2.5,1.5661299179028605,0.049900000000000055,0.0,27.702,0.4776837143212698,35.78,25.78,13.426689419087642,1.1942092858031745,0.7009313332540977,0.0,0.07814988290335283,0.1
36.46,65.08,43.87,Red,Paddy,10,8,27,10-26-26,0.22,0.1,0.3,12.0,1.0,2.1275328356645336,-0.21869999999999998,0.21869999999999998,32.814,1.0775290780166717,41.46,31.46,14.99654524248035,1.0775290780166717,2.6588035354088073,0.15308999999999998,-0.46529143115983346,0.1
40.0,77.61,29.53,Loamy,Sugarcane,7,4,45,10-26-26,0.25,0.12,0.2,15.0,2.0,1.6513998834865928,-0.04530000000000001,0.04530000000000001,36.0,1.0462752849729826,45.0,35.0,15.974941301425806,2.092550569945965,1.7587344135919822,0.03624000000000001,-0.07480841472194266,0.1
32.0,57.73,35.48,Black,Wheat,42,0,0,10-26-26,0.45,0.28,0.55,35.0,1.5,2.0098435599998687,0.09520000000000006,0.0,28.8,0.5492502961395894,37.0,27.0,13.763876761436075,0.8238754442093841,0.790378259131547,0.0,0.19133710691198763,0.1
32.69,69.21,22.19,Black,Sugarcane,4,10,26,20-20,0.45,0.28,0.55,35.0,1.5,1.5220540556482045,0.2281,0.0,29.421,0.36894287801812803,37.69,27.689999999999998,13.954581078010188,0.553414317027192,0.6068464778473457,0.0,0.3471805300933554,0.1
29.63,45.37,21.76,Black,Sugarcane,14,0,11,28-28,0.45,0.28,0.55,35.0,1.5,2.269244844921289,0.2324,0.0,26.666999999999998,0.26358173640909344,34.629999999999995,24.63,13.108848891464111,0.39537260461364016,0.8499196505659168,0.0,0.5273725019597075,0.1
34.22,56.39,49.89,Red,Pulses,25,0,19,14-35-14,0.22,0.1,0.3,12.0,1.0,2.348296002226571,-0.27890000000000004,0.27890000000000004,30.798,0.971824929803304,39.22,29.22,14.377447171283224,0.971824929803304,2.813541809545676,0.19523000000000001,-0.6549397550209907,0.1
36.56,76.26,36.26,Sandy,Wheat,7,11,34,10-26-26,0.1,0.04,0.05,5.0,0.5,1.4543091087669309,-0.26259999999999994,0.26259999999999994,32.904,0.8998789896328083,41.56,31.560000000000002,15.024183549230221,0.44993949481640416,4.369961397486358,0.24946999999999994,-0.381901571962196,0.1
37.0,62.94,55.83,Loamy,Pulses,35,1,0,20-20,0.25,0.12,0.2,15.0,2.0,2.3254464479412893,-0.3083,0.3083,33.300000000000004,1.450112548875249,42.0,32.0,15.145792098929656,2.900225097750498,2.3480485625142142,0.24664000000000003,-0.7169351399002996,0.1
37.66,74.6,28.6,Black,Millets,36,3,3,DAP,0.45,0.28,0.55,35.0,1.5,1.6519977934687349,0.16399999999999998,0.0,33.894,0.7953655424643862,42.66,32.66,15.328204923478808,1.1930483136965793,0.723490306040674,0.0,0.2709276381288725,0.1
36.42,75.12,46.56,Sandy,Ground Nuts,14,2,37,DAP,0.1,0.04,0.05,5.0,0.5,1.5125242196888653,-0.36560000000000004,0.36560000000000004,32.778000000000006,1.1388757794271909,41.42,31.42,14.985489919780402,0.5694378897135954,4.533183289514242,0.34732,-0.5529788547182493,0.1
29.92,50.41,62.32,Clayey,Ground Nuts,8,9,32,10-26-26,0.4,0.25,0.5,30.0,2.5,2.094500121749568,-0.22319999999999995,0.22319999999999995,26.928,0.7778918424729225,34.92,24.92,13.188999981038744,1.9447296061823063,0.9208120688680231,0.11159999999999998,-0.46749242717450346,0.1
31.96,49.13,52.38,Loamy,Maize,8,0,38,10-26-26,0.25,0.12,0.2,15.0,2.0,2.413292355887342,-0.27380000000000004,0.27380000000000004,28.764000000000003,0.8075217034504265,36.96,26.96,13.752821438736127,1.615043406900853,2.21263858999903,0.21904000000000004,-0.6607594470419543,0.1
38.65,62.79,58.95,Black,Cotton,10,0,43,20-20,0.45,0.28,0.55,35.0,1.5,2.5530419642546986,-0.1395,0.1395,34.785,1.8162872427568706,43.65,33.65,15.60182416030254,2.724430864135306,1.1380603371478633,0.062775,-0.3561493540135305,0.1
24.94,50.42,55.75,Red,Tobacco,35,0,1,14-35-14,0.22,0.1,0.3,12.0,1.0,1.5649797899661404,-0.3375,0.3375,22.446,0.4156121540295002,29.94,19.94,11.812612304895138,0.4156121540295002,1.5405416269888532,0.23625,-0.5281806791135725,0.1
26.11,52.09,44.94,Black,Pulses,25,4,22,Urea,0.45,0.28,0.55,35.0,1.5,1.620967611963319,0.0006000000000000449,0.0,23.499,0.37815280491881387,31.11,21.11,12.135980493868633,0.5672292073782208,0.5620580377137046,0.0,0.0009725805671780642,0.1
39.68,75.02,51.69,Clayey,Barley,3,4,31,14-35-14,0.4,0.25,0.5,30.0,2.5,1.811237224344163,-0.1169,0.1169,35.712,1.7717613295122017,44.68,34.68,15.88649871982622,4.429403323780504,0.9591405948615046,0.05845,-0.21173363152583266,0.1
32.74,64.14,68.56,Red,Millets,12,0,39,10-26-26,0.22,0.1,0.3,12.0,1.0,1.777670476038347,-0.4656,0.4656,29.466,1.1458297972706004,37.74,27.740000000000002,13.968400231385127,1.1458297972706004,2.0692677240683794,0.32592,-0.8276833736434545,0.1
25.3,50.31,45.77,Loamy,Tobacco,14,1,36,14-35-14,0.25,0.12,0.2,15.0,2.0,1.6024168298243506,-0.20770000000000005,0.20770000000000005,22.77,0.354165368835613,30.3,20.3,11.912110209194674,0.708330737671226,1.2725443918624009,0.16616000000000006,-0.3328219755545177,0.1
29.37,61.61,33.0,Loamy,Oil seeds,4,9,26,10-26-26,0.25,0.12,0.2,15.0,2.0,1.5709679636743603,-0.08000000000000002,0.08000000000000002,26.433,0.3891199514077786,34.370000000000005,24.37,13.036989293914452,0.7782399028155572,1.365379501567015,0.06400000000000002,-0.12567743709394885,0.1
35.12,61.28,35.3,Red,Sugarcane,11,0,36,Urea,0.22,0.1,0.3,12.0,1.0,2.191583353471689,-0.13299999999999998,0.13299999999999998,31.607999999999997,0.7547511233302422,40.12,30.119999999999997,14.626191932032071,0.7547511233302422,2.671209896910284,0.09309999999999997,-0.2914805860117346,0.1
31.57,46.3,28.05,Red,Tobacco,36,0,0,14-35-14,0.22,0.1,0.3,12.0,1.0,2.4919226434027157,-0.060500000000000026,0.060500000000000026,28.413,0.41532806456581717,36.57,26.57,13.645032042411628,0.41532806456581717,2.8335303597034285,0.04235000000000001,-0.15076131992586436,0.1
38.0,61.23,26.32,Black,Wheat,9,4,38,17-17-17,0.45,0.28,0.55,35.0,1.5,2.568418530002303,0.18680000000000002,0.0,34.2,0.7581749770598473,43.0,33.0,15.42217516642837,1.137262465589771,1.1317314420113134,0.0,0.4797805814044302,0.1
36.29,71.0,56.12,Black,Barley,38,0,0,DAP,0.45,0.28,0.55,35.0,1.5,1.750492673420342,-0.11119999999999991,0.11119999999999991,32.661,1.3543709042917915,41.29,31.29,14.949560121005568,2.0315563564376875,0.7476884417907763,0.05003999999999995,-0.19465478528434188,0.1
32.76,61.99,68.62,Black,Pulses,13,0,38,DAP,0.45,0.28,0.55,35.0,1.5,1.8863703089118822,-0.23620000000000002,0.23620000000000002,29.483999999999998,1.14920896760943,37.76,27.759999999999998,13.9739278927351,1.723813451414145,0.7531429335923165,0.10629,-0.4455606669649866,0.1
33.01,61.9,32.87,Sandy,Wheat,41,3,1,28-28,0.1,0.04,0.05,5.0,0.5,1.9175615601021065,-0.2287,0.2287,29.709,0.564917939440721,38.01,28.009999999999998,14.04302365960978,0.2824589697203605,5.385672471454425,0.21726499999999999,-0.4385463287953517,0.1
27.09,64.13,38.0,Black,Paddy,28,0,27,28-28,0.45,0.28,0.55,35.0,1.5,1.285655662249384,0.07,0.0,24.381,0.3538900432941588,32.09,22.09,12.406835900017379,0.5308350649412382,0.45574053787017926,0.0,0.08999589635745689,0.1
30.15,68.23,37.36,Sandy,Wheat,11,0,9,28-28,0.1,0.04,0.05,5.0,0.5,1.35966316969257,-0.27359999999999995,0.27359999999999995,27.134999999999998,0.47756998104979975,35.15,25.15,13.252568086563452,0.23878499052489988,3.6038057462286925,0.25991999999999993,-0.3720038432278871,0.1
31.12,54.41,55.18,Clayey,Oil seeds,12,0,31,DAP,0.4,0.25,0.5,30.0,2.5,2.0622069549729467,-0.15179999999999993,0.15179999999999993,28.008000000000003,0.779853172658785,36.120000000000005,26.12,13.520659662037207,1.9496329316469625,0.9294132796958433,0.07589999999999997,-0.3130430157648932,0.1
31.08,61.81,34.73,Red,Wheat,38,3,0,DAP,0.22,0.1,0.3,12.0,1.0,1.7235506780777676,-0.12729999999999994,0.12729999999999994,27.971999999999998,0.4888076018242348,36.08,26.08,13.509604339337253,0.4888076018242348,1.9403739766355894,0.08910999999999995,-0.21940800131929972,0.1
34.99,65.23,27.62,Clayey,Maize,1,17,13,10-26-26,0.4,0.25,0.5,30.0,2.5,1.953925980299641,0.12380000000000002,0.0,31.491000000000003,0.5826520846997462,39.99,29.990000000000002,14.590262133257237,1.4566302117493655,0.9502764080517793,0.0,0.24189603636109558,0.1
28.29,46.16,41.47,Black,Millets,3,12,16,20-20,0.45,0.28,0.55,35.0,1.5,2.0697320108025474,0.0353,0.0,25.461,0.43727853295979763,33.29,23.29,12.738495581015837,0.6559177994396964,0.7532934878141506,0.0,0.07306153998132991,0.1
37.61,61.11,36.72,Loamy,Barley,10,2,42,Urea,0.25,0.12,0.2,15.0,2.0,2.5225303318063785,-0.11719999999999997,0.11719999999999997,33.849000000000004,1.0159116429398707,42.61,32.61,15.314385770103874,2.0318232858797414,2.5754001745380672,0.09375999999999998,-0.2956405548877075,0.1
36.02,69.03,54.45,Sandy,Barley,21,0,22,20-20,0.1,0.04,0.05,5.0,0.5,1.8419469720843695,-0.4445,0.4445,32.418000000000006,1.2778547091620152,41.02,31.020000000000003,14.874936692780917,0.6389273545810076,5.4797689202429,0.422275,-0.8187454290915023,0.1
28.58,41.09,30.84,Red,Tobacco,21,0,22,17-17-17,0.22,0.1,0.3,12.0,1.0,2.3030712546062486,-0.0884,0.0884,25.721999999999998,0.335099546591881,33.58,23.58,12.818646670590464,0.335099546591881,2.4601880558325826,0.06188,-0.2035914989071924,0.1
24.6,52.29,30.92,Black,Tobacco,16,0,39,DAP,0.45,0.28,0.55,35.0,1.5,1.4757091023152051,0.14079999999999998,0.0,22.14,0.22253587325287877,29.6,19.6,11.718642061945575,0.3338038098793181,0.49409447878819734,0.0,0.20777984160598084,0.1
29.87,56.39,37.84,Sandy,Cotton,13,4,6,10-26-26,0.1,0.04,0.05,5.0,0.5,1.8366477933343615,-0.2784,0.2784,26.883000000000003,0.46988916003433495,34.870000000000005,24.87,13.17518082766381,0.23494458001716748,4.839633358781985,0.26448,-0.5113227456642861,0.1
29.85,47.2,57.02,Sandy,Millets,27,0,20,10-26-26,0.1,0.04,0.05,5.0,0.5,2.2211351848040826,-0.47020000000000006,0.47020000000000006,26.865000000000002,0.7065981922040349,34.85,24.85,13.169653166313836,0.35329909610201743,5.850316003873231,0.44669000000000003,-1.0443777638948797,0.1
26.12,63.44,63.43,Loamy,Millets,5,10,36,DAP,0.25,0.12,0.2,15.0,2.0,1.2376870792891426,-0.3843,0.3843,23.508000000000003,0.5342917449557258,31.12,21.12,12.138744324543625,1.0685834899114517,1.0015978006188035,0.30744,-0.47564314457081747,0.1
34.94,57.44,52.37,Sandy,Wheat,5,3,5,DAP,0.1,0.04,0.05,5.0,0.5,2.3850887283574425,-0.42369999999999997,0.42369999999999997,31.445999999999998,1.0990583000694254,39.94,29.939999999999998,14.5764429798823,0.5495291500347127,6.953221970172449,0.40251499999999996,-1.0105620942050484,0.1
31.59,63.18,56.9,Black,Paddy,16,4,36,10-26-26,0.45,0.28,0.55,35.0,1.5,1.710552547683815,-0.11899999999999994,0.11899999999999994,28.431,0.8442472771804977,36.59,26.59,13.650559703761603,1.2663709157707466,0.6671428479594124,0.053549999999999966,-0.20355575317437388,0.1
37.33,67.17,37.59,Loamy,Maize,11,0,42,10-26-26,0.25,0.12,0.2,15.0,2.0,2.0973387324359916,-0.1259,0.1259,33.597,1.010275303656202,42.33,32.33,15.236998511204234,2.020550607312404,2.130476476241212,0.10072000000000002,-0.26405494641369137,0.1
24.02,45.09,67.89,Loamy,Tobacco,37,1,2,14-35-14,0.25,0.12,0.2,15.0,2.0,1.6404370044615075,-0.42890000000000006,0.42890000000000006,21.618,0.460146005005504,29.02,19.02,11.558339882796318,0.920292010011008,1.2640485635921577,0.3431200000000001,-0.7035834312135407,0.1
33.56,66.29,26.04,Clayey,Wheat,43,2,2,14-35-14,0.4,0.25,0.5,30.0,2.5,1.749657535045158,0.13960000000000006,0.0,30.204000000000004,0.4737495991781921,38.56,28.560000000000002,14.195034346734072,1.1843739979454802,0.8278816268329363,0.0,0.24425219189230415,0.1
30.78,50.3,52.95,Clayey,Barley,25,0,22,20-20,0.4,0.25,0.5,30.0,2.5,2.2050044453193247,-0.12950000000000006,0.12950000000000006,27.702,0.7224608018655025,35.78,25.78,13.426689419087642,1.8061520046637565,0.9868636618336731,0.06475000000000003,-0.2855480756688527,0.1
32.39,66.19,63.37,Clayey,Ground Nuts,10,7,26,10-26-26,0.4,0.25,0.5,30.0,2.5,1.6433593280089198,-0.2336999999999999,0.2336999999999999,29.151,1.0214113806206104,37.39,27.39,13.871666157760574,2.553528451551526,0.7598710658460497,0.11684999999999995,-0.3840530749556844,0.1
31.26,67.75,26.57,Black,Barley,23,2,22,Urea,0.45,0.28,0.55,35.0,1.5,1.4704455618151102,0.18430000000000002,0.0,28.134,0.38099180006872574,36.260000000000005,26.26,13.559353291487026,0.5714877001030886,0.5696654533871487,0.0,0.27100311704252483,0.1
38.04,69.01,42.8,Red,Ground Nuts,9,8,32,10-26-26,0.22,0.1,0.3,12.0,1.0,2.057457018959872,-0.208,0.208,34.236,1.2380132990849533,43.04,33.04,15.433230489128324,1.2380132990849533,2.646100699590214,0.14559999999999998,-0.4279510599436534,0.1
32.73,62.66,34.5,Red,Paddy,12,1,44,17-17-17,0.22,0.1,0.3,12.0,1.0,1.8499977782308186,-0.12499999999999997,0.12499999999999997,29.456999999999997,0.5759952516688014,37.73,27.729999999999997,13.965636400710139,0.5759952516688014,2.1530330260744335,0.08749999999999998,-0.23124972227885227,0.1
27.79,60.14,41.16,Clayey,Paddy,37,0,4,10-26-26,0.4,0.25,0.5,30.0,2.5,1.4883551864979476,-0.011599999999999944,0.011599999999999944,25.011,0.4121210034652148,32.79,22.79,12.60030404726648,1.030302508663037,0.6251242626733382,0.005799999999999972,-0.017264920163376107,0.1
32.24,55.75,45.85,Black,Pulses,44,0,0,20-20,0.45,0.28,0.55,35.0,1.5,2.1326913385457194,-0.008500000000000008,0.008500000000000008,29.016000000000002,0.7276355405282197,37.24,27.240000000000002,13.830208697635769,1.0914533107923294,0.8427304657064993,0.003825000000000003,-0.01812787637763863,0.1
31.18,60.59,20.77,Black,Pulses,12,0,42,28-28,0.45,0.28,0.55,35.0,1.5,1.788755249880484,0.24230000000000002,0.0,28.062,0.29536879582404757,36.18,26.18,13.53724264608713,0.4430531937360713,0.6918518243455521,0.0,0.4334153970460413,0.1
34.04,65.18,55.33,Black,Ground Nuts,12,7,32,28-28,0.45,0.28,0.55,35.0,1.5,1.8562954546209949,-0.1033,0.1033,30.636,1.057899217060491,39.04,29.04,14.327698219133458,1.5868488255907365,0.7598983165531075,0.046485,-0.19175532046234878,0.1
28.92,49.12,20.0,Black,Pulses,11,14,31,17-17-17,0.45,0.28,0.55,35.0,1.5,2.028685306997427,0.25,0.0,26.028000000000002,0.22509833846094962,33.92,23.92,12.91261691354003,0.33764750769142443,0.748446748782432,0.0,0.5071713267493567,0.1
36.08,74.86,38.71,Red,Wheat,8,20,21,10-26-26,0.22,0.1,0.3,12.0,1.0,1.5001351006399766,-0.1671,0.1671,32.472,0.9141211003442005,41.08,31.08,14.891519676830836,0.9141211003442005,1.8616076140904012,0.11696999999999999,-0.2506725753169401,0.1
32.57,62.47,37.05,Sandy,Millets,14,3,36,Urea,0.1,0.04,0.05,5.0,0.5,1.8427554269678628,-0.27049999999999996,0.27049999999999996,29.313000000000002,0.6084096641159048,37.57,27.57,13.921415109910345,0.3042048320579524,5.130752648971939,0.25697499999999995,-0.4984653429948068,0.1
32.53,51.27,44.71,Sandy,Ground Nuts,38,0,4,14-35-14,0.1,0.04,0.05,5.0,0.5,2.3873048593558175,-0.34709999999999996,0.34709999999999996,29.277,0.7311636332831076,37.53,27.53,13.910359787210394,0.3655818166415538,6.6416539030790265,0.32974499999999995,-0.8286335166824041,0.1
25.19,60.71,52.06,Red,Paddy,26,0,25,14-35-14,0.22,0.1,0.3,12.0,1.0,1.2587754374941365,-0.3006000000000001,0.3006000000000001,22.671000000000003,0.3982767010765854,30.19,20.19,11.881708071769818,0.3982767010765854,1.2463668563516386,0.21042000000000005,-0.3783878965107375,0.1
28.66,47.45,44.04,Loamy,Wheat,36,0,4,20-20,0.25,0.12,0.2,15.0,2.0,2.063975901368366,-0.1904,0.1904,25.794,0.48250602360112566,33.66,23.66,12.840757315990357,0.9650120472022513,1.766867577034909,0.15232,-0.3929810116205369,0.1
24.59,58.22,64.12,Sandy,Paddy,9,14,12,10-26-26,0.1,0.04,0.05,5.0,0.5,1.2915174711962645,-0.5412,0.5412,22.131,0.4610038621537415,29.59,19.59,11.715878231270587,0.23050193107687075,3.0262522852187903,0.51414,-0.6989692554114183,0.1
25.71,59.93,51.81,Clayey,Tobacco,8,0,37,17-17-17,0.4,0.25,0.5,30.0,2.5,1.324010327372289,-0.11809999999999998,0.11809999999999998,23.139000000000003,0.41828092401933425,30.71,20.71,12.025427266869151,1.0457023100483356,0.5307263297466358,0.05904999999999999,-0.1563656196626673,0.1
28.24,54.62,35.02,Clayey,Wheat,10,0,12,DAP,0.4,0.25,0.5,30.0,2.5,1.7394490863498664,0.04980000000000001,0.0,25.416,0.36736078106719006,33.239999999999995,23.24,12.724676427640897,0.9184019526679752,0.737797559538588,0.0,0.08662456450022336,0.1
33.95,61.0,45.29,Clayey,Maize,18,3,17,17-17-17,0.4,0.25,0.5,30.0,2.5,2.0687431281030926,-0.05289999999999995,0.05289999999999995,30.555000000000003,0.8579075564021076,38.95,28.950000000000003,14.302823743058571,2.144768891005269,0.986295611030739,0.026449999999999974,-0.1094365114766535,0.1
33.88,59.02,35.32,Clayey,Sugarcane,11,4,27,DAP,0.4,0.25,0.5,30.0,2.5,2.1653105018267538,0.04680000000000001,0.0,30.492000000000004,0.6642206966530813,38.88,28.880000000000003,14.283476928333663,1.6605517416327031,1.0309387531840342,0.0,0.1013365314854921,0.1
30.87,58.93,70.0,Clayey,Oil seeds,2,9,32,28-28,0.4,0.25,0.5,30.0,2.5,1.8314957807800907,-0.29999999999999993,0.29999999999999993,27.783,0.9640328155358006,35.870000000000005,25.87,13.451563895162527,2.4100820388395015,0.821216083962799,0.14999999999999997,-0.5494487342340271,0.1
33.25,69.66,51.62,Sandy,Maize,36,0,4,Urea,0.1,0.04,0.05,5.0,0.5,1.5476785548505299,-0.4162,0.4162,29.925,0.9094766164429079,38.25,28.25,14.10935559580947,0.45473830822145395,4.367349415678928,0.39539,-0.6441438145287905,0.1
30.25,72.59,57.4,Black,Pulses,4,0,15,28-28,0.45,0.28,0.55,35.0,1.5,1.1798055821213436,-0.12399999999999994,0.12399999999999994,27.225,0.7413733883716228,35.25,25.25,13.28020639331332,1.1120600825574343,0.4476589038444174,0.05579999999999997,-0.14629589218304653,0.1
31.59,67.65,56.8,Sandy,Oil seeds,7,3,42,Urea,0.1,0.04,0.05,5.0,0.5,1.5028890526227974,-0.46799999999999997,0.46799999999999997,28.431,0.842763538556279,36.59,26.59,13.650559703761603,0.4213817692781395,4.103055348191442,0.44459999999999994,-0.7033520766274691,0.1
37.68,62.61,54.72,Black,Ground Nuts,41,0,4,Urea,0.45,0.28,0.55,35.0,1.5,2.434456442500479,-0.09720000000000001,0.09720000000000001,33.912,1.524915635165582,42.68,32.68,15.333732584828782,2.2873734527483727,1.06655154510617,0.04374,-0.23662916621104657,0.1
30.23,70.15,26.2,Red,Oil seeds,19,0,33,17-17-17,0.22,0.1,0.3,12.0,1.0,1.2833598164208153,-0.04200000000000001,0.04200000000000001,27.207,0.33769715535198663,35.230000000000004,25.23,13.274678731963348,0.33769715535198663,1.4196824383748154,0.029400000000000006,-0.05390111228967426,0.1
30.29,58.63,51.24,Loamy,Ground Nuts,24,0,16,17-17-17,0.25,0.12,0.2,15.0,2.0,1.784766182535869,-0.26239999999999997,0.26239999999999997,27.261,0.6645569446869494,35.29,25.29,13.291261716013272,1.3291138893738987,1.5814529622649434,0.20992,-0.46832264629741194,0.1
27.47,53.06,40.0,Red,Paddy,8,0,40,28-28,0.22,0.1,0.3,12.0,1.0,1.7202749569990679,-0.18000000000000002,0.18000000000000002,24.723,0.38745881028620666,32.47,22.47,12.51186146566689,0.38745881028620666,1.7936534954023666,0.126,-0.30964949225983224,0.1
29.05,52.0,53.16,Black,Cotton,19,0,15,28-28,0.45,0.28,0.55,35.0,1.5,1.928287887534259,-0.08159999999999995,0.08159999999999995,26.145,0.6064160652714307,34.05,24.05,12.948546712314858,0.9096240979071459,0.7133864510436655,0.036719999999999975,-0.15734829162279546,0.1
22.27,58.06,38.54,Black,Tobacco,2,16,19,28-28,0.45,0.28,0.55,35.0,1.5,1.1272449385535674,0.06460000000000005,0.0,20.043,0.2179415169617261,27.27,17.27,11.074669514673564,0.32691227544258916,0.3566818616162648,0.0,0.07282002303056051,0.1
26.4,57.87,57.72,Sandy,Cotton,36,0,2,14-35-14,0.1,0.04,0.05,5.0,0.5,1.4500077728668077,-0.47719999999999996,0.47719999999999996,23.759999999999998,0.5004906047744755,31.4,21.4,12.216131583443262,0.25024530238723774,3.542697150071287,0.45333999999999997,-0.6919437092120406,0.1
24.38,52.09,25.67,Loamy,Sugarcane,13,10,26,28-28,0.25,0.12,0.2,15.0,2.0,1.4625278930448031,-0.006700000000000039,0.006700000000000039,21.942,0.18059159270478867,29.38,19.38,11.657837787095858,0.36118318540957733,1.1366608624146264,0.005360000000000031,-0.009798936883400238,0.1
33.24,51.28,65.32,Black,Pulses,5,14,29,Urea,0.45,0.28,0.55,35.0,1.5,2.4838725401791515,-0.20319999999999988,0.20319999999999988,29.916000000000004,1.149662110348469,38.24,28.240000000000002,14.106591765134485,1.7244931655227034,1.001113597740997,0.09143999999999994,-0.5047229001644032,0.1
27.41,52.54,41.48,Black,Barley,9,0,10,Urea,0.45,0.28,0.55,35.0,1.5,1.7332406305117392,0.035200000000000065,0.0,24.669,0.39930737205893063,32.41,22.41,12.495278481616962,0.598961058088396,0.6187806958256443,0.0,0.06101007019401333,0.1
32.64,77.53,39.18,Clayey,Maize,12,0,34,20-20,0.4,0.25,0.5,30.0,2.5,1.1076496672056608,0.00820000000000004,0.0,29.376,0.6480653276272477,37.64,27.64,13.940761924635252,1.6201633190681193,0.5147160102138528,0.0,0.009082727271086465,0.1
27.61,71.93,41.84,Red,Barley,18,0,29,17-17-17,0.22,0.1,0.3,12.0,1.0,1.037169422068243,-0.19840000000000005,0.19840000000000005,24.849,0.41119720327784326,32.61,22.61,12.55055509511671,0.41119720327784326,1.08475433121982,0.13888000000000003,-0.20577441333833946,0.1
36.71,76.2,24.17,Sandy,Barley,10,0,17,14-35-14,0.1,0.04,0.05,5.0,0.5,1.4699774663050293,-0.14170000000000002,0.14170000000000002,33.039,0.6092217285340823,41.71,31.71,15.06564100935503,0.30461086426704115,4.429230559838571,0.134615,-0.2082958069754227,0.1
